treatment,date,jobdate,sampleid,imageid,filename,frame,parameter,roi,frame_avg,yii_avg,npq_avg,yii_std,npq_std,plantarea,obj_in_frame,unique_roi,gtype,idate,measurement
fluc,2019-08-08,2019-08-08,tray3,7,diy_data\pimframes\fluc-20190808-tray3-7.tif,Fp,t40_ALon,7,64.6316,0.023,0.0807,0.0406,0.0863,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,7,diy_data\pimframes\fluc-20190808-tray3-7.tif,Fp,t40_ALon,8,62.989,0.0222,0.0771,0.034,0.0665,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,8,diy_data\pimframes\fluc-20190808-tray3-8.tif,Fmp,t40_ALon,0,70.1536,0.0094,0.0739,0.0229,0.0578,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,8,diy_data\pimframes\fluc-20190808-tray3-8.tif,Fmp,t40_ALon,1,59.0139,0.0105,0.095,0.0289,0.0666,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,8,diy_data\pimframes\fluc-20190808-tray3-8.tif,Fmp,t40_ALon,2,59.9526,0.0127,0.083,0.0279,0.062,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,8,diy_data\pimframes\fluc-20190808-tray3-8.tif,Fmp,t40_ALon,3,73.5767,0.0084,0.0774,0.0226,0.0716,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,8,diy_data\pimframes\fluc-20190808-tray3-8.tif,Fmp,t40_ALon,4,63.6473,0.011,0.0767,0.0294,0.0635,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,8,diy_data\pimframes\fluc-20190808-tray3-8.tif,Fmp,t40_ALon,5,63.1952,0.0181,0.113,0.0423,0.1462,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,8,diy_data\pimframes\fluc-20190808-tray3-8.tif,Fmp,t40_ALon,7,64.8873,0.023,0.0807,0.0406,0.0863,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,8,diy_data\pimframes\fluc-20190808-tray3-8.tif,Fmp,t40_ALon,8,63.3965,0.0222,0.0771,0.034,0.0665,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,9,diy_data\pimframes\fluc-20190808-tray3-9.tif,Fp,t60_ALon,0,24.962,0.0503,2.0089,0.0697,0.7382,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,9,diy_data\pimframes\fluc-20190808-tray3-9.tif,Fp,t60_ALon,1,28.7675,0.0303,1.3787,0.0568,0.7315,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,9,diy_data\pimframes\fluc-20190808-tray3-9.tif,Fp,t60_ALon,2,29.4781,0.0283,1.3527,0.0519,0.8154,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,9,diy_data\pimframes\fluc-20190808-tray3-9.tif,Fp,t60_ALon,3,26.3594,0.0443,1.9859,0.067,0.4659,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,9,diy_data\pimframes\fluc-20190808-tray3-9.tif,Fp,t60_ALon,4,26.9335,0.035,1.5846,0.0598,0.501,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,9,diy_data\pimframes\fluc-20190808-tray3-9.tif,Fp,t60_ALon,5,27.0776,0.047,1.548,0.078,0.4101,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,9,diy_data\pimframes\fluc-20190808-tray3-9.tif,Fp,t60_ALon,7,24.226,0.0612,1.852,0.0821,0.6472,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,9,diy_data\pimframes\fluc-20190808-tray3-9.tif,Fp,t60_ALon,8,24.6427,0.0588,1.7968,0.0724,0.7538,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,10,diy_data\pimframes\fluc-20190808-tray3-10.tif,Fmp,t60_ALon,0,25.5692,0.0503,2.0089,0.0697,0.7382,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,10,diy_data\pimframes\fluc-20190808-tray3-10.tif,Fmp,t60_ALon,1,28.4473,0.0303,1.3787,0.0568,0.7315,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,10,diy_data\pimframes\fluc-20190808-tray3-10.tif,Fmp,t60_ALon,2,29.0679,0.0283,1.3527,0.0519,0.8154,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,10,diy_data\pimframes\fluc-20190808-tray3-10.tif,Fmp,t60_ALon,3,26.7408,0.0443,1.9859,0.067,0.4659,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,10,diy_data\pimframes\fluc-20190808-tray3-10.tif,Fmp,t60_ALon,4,26.9554,0.035,1.5846,0.0598,0.501,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,10,diy_data\pimframes\fluc-20190808-tray3-10.tif,Fmp,t60_ALon,5,27.4131,0.047,1.548,0.078,0.4101,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,10,diy_data\pimframes\fluc-20190808-tray3-10.tif,Fmp,t60_ALon,7,24.9372,0.0612,1.852,0.0821,0.6472,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,10,diy_data\pimframes\fluc-20190808-tray3-10.tif,Fmp,t60_ALon,8,25.3671,0.0588,1.7968,0.0724,0.7538,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,11,diy_data\pimframes\fluc-20190808-tray3-11.tif,Fp,t80_ALon,0,20.3833,0.0862,2.5098,0.0916,0.7077,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,11,diy_data\pimframes\fluc-20190808-tray3-11.tif,Fp,t80_ALon,1,23.8968,0.0473,1.8481,0.0732,1.0654,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,11,diy_data\pimframes\fluc-20190808-tray3-11.tif,Fp,t80_ALon,2,24.893,0.0504,1.7586,0.0717,1.038,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,11,diy_data\pimframes\fluc-20190808-tray3-11.tif,Fp,t80_ALon,3,21.3871,0.0854,2.4844,0.0941,0.6447,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,11,diy_data\pimframes\fluc-20190808-tray3-11.tif,Fp,t80_ALon,4,20.5808,0.0786,2.2435,0.0962,0.9121,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,11,diy_data\pimframes\fluc-20190808-tray3-11.tif,Fp,t80_ALon,5,20.8817,0.0855,2.1318,0.0953,0.6576,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,11,diy_data\pimframes\fluc-20190808-tray3-11.tif,Fp,t80_ALon,7,20.0054,0.0972,2.2949,0.1043,0.7816,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,11,diy_data\pimframes\fluc-20190808-tray3-11.tif,Fp,t80_ALon,8,20.4669,0.0954,2.2289,0.1006,0.8428,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,12,diy_data\pimframes\fluc-20190808-tray3-12.tif,Fmp,t80_ALon,0,21.8416,0.0862,2.5098,0.0916,0.7077,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,12,diy_data\pimframes\fluc-20190808-tray3-12.tif,Fmp,t80_ALon,1,24.1309,0.0473,1.8481,0.0732,1.0654,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,12,diy_data\pimframes\fluc-20190808-tray3-12.tif,Fmp,t80_ALon,2,25.2651,0.0504,1.7586,0.0717,1.038,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,12,diy_data\pimframes\fluc-20190808-tray3-12.tif,Fmp,t80_ALon,3,22.9406,0.0854,2.4844,0.0941,0.6447,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,12,diy_data\pimframes\fluc-20190808-tray3-12.tif,Fmp,t80_ALon,4,21.7621,0.0786,2.2435,0.0962,0.9121,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,12,diy_data\pimframes\fluc-20190808-tray3-12.tif,Fmp,t80_ALon,5,22.3413,0.0855,2.1318,0.0953,0.6576,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,12,diy_data\pimframes\fluc-20190808-tray3-12.tif,Fmp,t80_ALon,7,21.6775,0.0972,2.2949,0.1043,0.7816,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,12,diy_data\pimframes\fluc-20190808-tray3-12.tif,Fmp,t80_ALon,8,21.9787,0.0954,2.2289,0.1006,0.8428,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,13,diy_data\pimframes\fluc-20190808-tray3-13.tif,Fp,t100_ALon,0,18.953,0.1133,2.6424,0.106,0.7946,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,13,diy_data\pimframes\fluc-20190808-tray3-13.tif,Fp,t100_ALon,1,23.5751,0.0549,1.8271,0.0857,0.7887,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,13,diy_data\pimframes\fluc-20190808-tray3-13.tif,Fp,t100_ALon,2,24.2307,0.0543,1.8054,0.079,1.0114,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,13,diy_data\pimframes\fluc-20190808-tray3-13.tif,Fp,t100_ALon,3,19.957,0.102,2.6668,0.0955,0.821,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,13,diy_data\pimframes\fluc-20190808-tray3-13.tif,Fp,t100_ALon,4,19.0959,0.0937,2.4061,0.0993,0.975,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,13,diy_data\pimframes\fluc-20190808-tray3-13.tif,Fp,t100_ALon,5,19.722,0.0951,2.2919,0.1002,0.7722,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,13,diy_data\pimframes\fluc-20190808-tray3-13.tif,Fp,t100_ALon,7,18.4265,0.1159,2.517,0.109,0.8619,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,13,diy_data\pimframes\fluc-20190808-tray3-13.tif,Fp,t100_ALon,8,19.0329,0.1141,2.4079,0.1093,0.9031,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,14,diy_data\pimframes\fluc-20190808-tray3-14.tif,Fmp,t100_ALon,0,21.0544,0.1133,2.6424,0.106,0.7946,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,14,diy_data\pimframes\fluc-20190808-tray3-14.tif,Fmp,t100_ALon,1,23.9069,0.0549,1.8271,0.0857,0.7887,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,14,diy_data\pimframes\fluc-20190808-tray3-14.tif,Fmp,t100_ALon,2,24.6623,0.0543,1.8054,0.079,1.0114,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,14,diy_data\pimframes\fluc-20190808-tray3-14.tif,Fmp,t100_ALon,3,21.9677,0.102,2.6668,0.0955,0.821,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,14,diy_data\pimframes\fluc-20190808-tray3-14.tif,Fmp,t100_ALon,4,20.6707,0.0937,2.4061,0.0993,0.975,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,14,diy_data\pimframes\fluc-20190808-tray3-14.tif,Fmp,t100_ALon,5,21.3697,0.0951,2.2919,0.1002,0.7722,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,14,diy_data\pimframes\fluc-20190808-tray3-14.tif,Fmp,t100_ALon,7,20.4838,0.1159,2.517,0.109,0.8619,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,14,diy_data\pimframes\fluc-20190808-tray3-14.tif,Fmp,t100_ALon,8,20.9481,0.1141,2.4079,0.1093,0.9031,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,15,diy_data\pimframes\fluc-20190808-tray3-15.tif,Fp,t120_ALon,0,18.6272,0.1283,2.6398,0.1084,0.7746,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,15,diy_data\pimframes\fluc-20190808-tray3-15.tif,Fp,t120_ALon,1,24.1039,0.0523,1.7707,0.0852,0.8456,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,15,diy_data\pimframes\fluc-20190808-tray3-15.tif,Fp,t120_ALon,2,24.4874,0.0568,1.7403,0.0831,0.9517,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,15,diy_data\pimframes\fluc-20190808-tray3-15.tif,Fp,t120_ALon,3,19.3396,0.1241,2.6739,0.1052,0.7671,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,15,diy_data\pimframes\fluc-20190808-tray3-15.tif,Fp,t120_ALon,4,18.7817,0.1022,2.4185,0.0974,0.9363,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,15,diy_data\pimframes\fluc-20190808-tray3-15.tif,Fp,t120_ALon,5,19.6328,0.109,2.2291,0.1033,0.6315,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,15,diy_data\pimframes\fluc-20190808-tray3-15.tif,Fp,t120_ALon,7,17.5094,0.1336,2.6282,0.1214,0.9619,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,15,diy_data\pimframes\fluc-20190808-tray3-15.tif,Fp,t120_ALon,8,18.1424,0.128,2.5189,0.1204,1.0078,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,16,diy_data\pimframes\fluc-20190808-tray3-16.tif,Fmp,t120_ALon,0,21.0971,0.1283,2.6398,0.1084,0.7746,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,16,diy_data\pimframes\fluc-20190808-tray3-16.tif,Fmp,t120_ALon,1,24.3834,0.0523,1.7707,0.0852,0.8456,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,16,diy_data\pimframes\fluc-20190808-tray3-16.tif,Fmp,t120_ALon,2,24.9433,0.0568,1.7403,0.0831,0.9517,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,16,diy_data\pimframes\fluc-20190808-tray3-16.tif,Fmp,t120_ALon,3,21.871,0.1241,2.6739,0.1052,0.7671,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,16,diy_data\pimframes\fluc-20190808-tray3-16.tif,Fmp,t120_ALon,4,20.5687,0.1022,2.4185,0.0974,0.9363,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,16,diy_data\pimframes\fluc-20190808-tray3-16.tif,Fmp,t120_ALon,5,21.6296,0.109,2.2291,0.1033,0.6315,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,16,diy_data\pimframes\fluc-20190808-tray3-16.tif,Fmp,t120_ALon,7,19.8198,0.1336,2.6282,0.1214,0.9619,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,16,diy_data\pimframes\fluc-20190808-tray3-16.tif,Fmp,t120_ALon,8,20.3527,0.128,2.5189,0.1204,1.0078,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,17,diy_data\pimframes\fluc-20190808-tray3-17.tif,Fp,t140_ALon,0,18.5971,0.1587,2.4921,0.1112,0.8405,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,17,diy_data\pimframes\fluc-20190808-tray3-17.tif,Fp,t140_ALon,1,24.6859,0.0556,1.6488,0.0844,0.6682,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,17,diy_data\pimframes\fluc-20190808-tray3-17.tif,Fp,t140_ALon,2,25.0009,0.0599,1.6206,0.0845,0.7421,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,17,diy_data\pimframes\fluc-20190808-tray3-17.tif,Fp,t140_ALon,3,19.1341,0.1501,2.5741,0.1105,0.668,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,17,diy_data\pimframes\fluc-20190808-tray3-17.tif,Fp,t140_ALon,4,18.9147,0.1137,2.3266,0.1057,0.7954,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,17,diy_data\pimframes\fluc-20190808-tray3-17.tif,Fp,t140_ALon,5,19.9703,0.1205,2.1472,0.1087,0.8567,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,17,diy_data\pimframes\fluc-20190808-tray3-17.tif,Fp,t140_ALon,7,17.0175,0.1503,2.6541,0.1258,0.9637,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,17,diy_data\pimframes\fluc-20190808-tray3-17.tif,Fp,t140_ALon,8,17.6524,0.1492,2.5157,0.124,1.0857,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,18,diy_data\pimframes\fluc-20190808-tray3-18.tif,Fmp,t140_ALon,0,21.9488,0.1587,2.4921,0.1112,0.8405,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,18,diy_data\pimframes\fluc-20190808-tray3-18.tif,Fmp,t140_ALon,1,25.1193,0.0556,1.6488,0.0844,0.6682,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,18,diy_data\pimframes\fluc-20190808-tray3-18.tif,Fmp,t140_ALon,2,25.6298,0.0599,1.6206,0.0845,0.7421,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,18,diy_data\pimframes\fluc-20190808-tray3-18.tif,Fmp,t140_ALon,3,22.399,0.1501,2.5741,0.1105,0.668,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,18,diy_data\pimframes\fluc-20190808-tray3-18.tif,Fmp,t140_ALon,4,21.0468,0.1137,2.3266,0.1057,0.7954,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,18,diy_data\pimframes\fluc-20190808-tray3-18.tif,Fmp,t140_ALon,5,22.3523,0.1205,2.1472,0.1087,0.8567,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,18,diy_data\pimframes\fluc-20190808-tray3-18.tif,Fmp,t140_ALon,7,19.7375,0.1503,2.6541,0.1258,0.9637,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,18,diy_data\pimframes\fluc-20190808-tray3-18.tif,Fmp,t140_ALon,8,20.3072,0.1492,2.5157,0.124,1.0857,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,19,diy_data\pimframes\fluc-20190808-tray3-19.tif,Fp,t160_ALon,0,19.0385,0.1763,2.3542,0.1228,0.6624,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,19,diy_data\pimframes\fluc-20190808-tray3-19.tif,Fp,t160_ALon,1,25.1363,0.0584,1.5833,0.0913,0.6912,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,19,diy_data\pimframes\fluc-20190808-tray3-19.tif,Fp,t160_ALon,2,25.5293,0.0601,1.5467,0.086,0.6771,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,19,diy_data\pimframes\fluc-20190808-tray3-19.tif,Fp,t160_ALon,3,19.4867,0.1737,2.4286,0.123,0.9845,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,19,diy_data\pimframes\fluc-20190808-tray3-19.tif,Fp,t160_ALon,4,19.3459,0.1239,2.2521,0.1064,0.9888,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,19,diy_data\pimframes\fluc-20190808-tray3-19.tif,Fp,t160_ALon,5,20.5456,0.13,1.9983,0.1066,0.5922,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,19,diy_data\pimframes\fluc-20190808-tray3-19.tif,Fp,t160_ALon,7,16.7787,0.166,2.6049,0.131,0.909,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,19,diy_data\pimframes\fluc-20190808-tray3-19.tif,Fp,t160_ALon,8,17.532,0.1544,2.5001,0.1317,0.9087,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,20,diy_data\pimframes\fluc-20190808-tray3-20.tif,Fmp,t160_ALon,0,22.9509,0.1763,2.3542,0.1228,0.6624,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,20,diy_data\pimframes\fluc-20190808-tray3-20.tif,Fmp,t160_ALon,1,25.7344,0.0584,1.5833,0.0913,0.6912,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,20,diy_data\pimframes\fluc-20190808-tray3-20.tif,Fmp,t160_ALon,2,26.1953,0.0601,1.5467,0.086,0.6771,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,20,diy_data\pimframes\fluc-20190808-tray3-20.tif,Fmp,t160_ALon,3,23.5252,0.1737,2.4286,0.123,0.9845,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,20,diy_data\pimframes\fluc-20190808-tray3-20.tif,Fmp,t160_ALon,4,21.784,0.1239,2.2521,0.1064,0.9888,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,20,diy_data\pimframes\fluc-20190808-tray3-20.tif,Fmp,t160_ALon,5,23.2657,0.13,1.9983,0.1066,0.5922,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,20,diy_data\pimframes\fluc-20190808-tray3-20.tif,Fmp,t160_ALon,7,19.8401,0.166,2.6049,0.131,0.909,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,20,diy_data\pimframes\fluc-20190808-tray3-20.tif,Fmp,t160_ALon,8,20.2703,0.1544,2.5001,0.1317,0.9087,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,21,diy_data\pimframes\fluc-20190808-tray3-21.tif,Fp,t180_ALon,0,19.415,0.1963,2.1797,0.1237,0.5533,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,21,diy_data\pimframes\fluc-20190808-tray3-21.tif,Fp,t180_ALon,1,25.562,0.0626,1.4995,0.0882,0.5397,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,21,diy_data\pimframes\fluc-20190808-tray3-21.tif,Fp,t180_ALon,2,26.0093,0.0667,1.4572,0.0927,0.6636,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,21,diy_data\pimframes\fluc-20190808-tray3-21.tif,Fp,t180_ALon,3,19.9836,0.1934,2.2447,0.1271,0.6534,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,21,diy_data\pimframes\fluc-20190808-tray3-21.tif,Fp,t180_ALon,4,19.8875,0.1272,2.1307,0.1064,0.9161,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,21,diy_data\pimframes\fluc-20190808-tray3-21.tif,Fp,t180_ALon,5,21.1151,0.1345,1.9071,0.116,0.6863,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,21,diy_data\pimframes\fluc-20190808-tray3-21.tif,Fp,t180_ALon,7,16.6768,0.1792,2.5513,0.1337,0.8427,181.545,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,21,diy_data\pimframes\fluc-20190808-tray3-21.tif,Fp,t180_ALon,8,17.4086,0.1728,2.4346,0.1369,0.9131,212.5375,TRUE,TRUE,KEA3,9,IndC
fluc,2019-08-08,2019-08-08,tray3,22,diy_data\pimframes\fluc-20190808-tray3-22.tif,Fmp,t180_ALon,0,24.076,0.1963,2.1797,0.1237,0.5533,232.015,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,22,diy_data\pimframes\fluc-20190808-tray3-22.tif,Fmp,t180_ALon,1,26.3372,0.0626,1.4995,0.0882,0.5397,159.1275,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,22,diy_data\pimframes\fluc-20190808-tray3-22.tif,Fmp,t180_ALon,2,26.9805,0.0667,1.4572,0.0927,0.6636,131.6875,TRUE,TRUE,STN7,9,IndC
fluc,2019-08-08,2019-08-08,tray3,22,diy_data\pimframes\fluc-20190808-tray3-22.tif,Fmp,t180_ALon,3,24.7278,0.1934,2.2447,0.1271,0.6534,216.4575,TRUE,TRUE,WT,9,IndC
fluc,2019-08-08,2019-08-08,tray3,22,diy_data\pimframes\fluc-20190808-tray3-22.tif,Fmp,t180_ALon,4,22.5264,0.1272,2.1307,0.1064,0.9161,162.19,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,22,diy_data\pimframes\fluc-20190808-tray3-22.tif,Fmp,t180_ALon,5,24.0873,0.1345,1.9071,0.116,0.6863,189.5075,TRUE,TRUE,VCCN1,9,IndC
fluc,2019-08-08,2019-08-08,tray3,22,diy_data\pimframes\fluc-20190808-tray3-22.tif,Fmp,t180_ALon,7,20.0567,0.1792,2.5513,0.1337,0.8427,181.545,TRUE,TRUE,KEA3,9,IndC
